length
1
32
21
5
4
16
56
22
48
12
40
1
68
35
71
16
13
2
72
26
66
9
14
26
68
13
71
4
25
6
71
57
58
18
27
17
2
6
28
20
17
17
29
22
59
59
59
22
37
31
24
22
58
59
3
12
19
10
16
82
1
10
5
8
31
37
33
71
11
66
62
59
26
2
7
47
51
11
47
5
25
71
4
17
36
1
21
32
13
33
66
26
13
3
26
26
45
36
20
65
30
20
15
6
70
8
33
39
11
10
71
21
40
31
9
44
6
41
48
3
17
7
31
1
76
90
85
76
33
21
53
13
6
18
26
9
14
80
29
7
16
1
3
13
93
12
36
53
12
21
7
48
34
22
2
24
71
21
59
71
14
49
71
35
16
23
45
68
30
17
8
35
1
11
15
5
15
42
0
12
48
2
71
27
71
14
6
5
39
17
71
35
2
7
29
8
9
34
24
6
19
2
17
84
17
33
34
30
39
4
4
84
76
6
6
4
4
6
6
39
22
25
8
1
8
71
23
25
9
4
93
51
93
8
12
2
5
12
17
60
43
2
71
1
59
5
14
4
17
13
16
11
54
49
66
1
9
17
10
3
11
35
62
53
17
12
6
11
54
11
58
19
82
30
3
36
5
48
5
68
12
48
36
16
25
14
33
10
44
19
36
11
37
37
31
18
9
1
17
11
63
17
36
25
4
10
71
3
5
72
2
24
72
19
33
18
44
31
71
7
64
71
71
12
20
3
8
1
3
23
71
19
71
5
2
71
4
71
70
3
71
44
44
14
3
36
70
40
62
7
71
20
16
55
40
2
20
71
6
19
60
39
71
51
6
43
71
38
35
71
0
71
15
49
56
40
34
46
67
54
71
24
36
36
16
3
17
64
71
8
46
36
13
2
71
25
6
8
71
15
20
71
25
71
60
71
80
20
20
71
9
25
71
60
53
71
59
48
22
4
37
17
58
65
14
69
80
15
50
71
31
57
29
71
58
7
43
27
35
22
71
72
39
71
21
25
67
26
45
29
29
59
4
59
71
71
27
66
4
11
54
1
9
59
3
34
37
50
91
37
23
71
8
6
20
14
54
70
70
85
48
62
52
19
34
71
6
71
58
71
63
55
7
71
71
76
64
71
71
71
71
35
71
71
71
69
62
60
1
2
4
34
8
12
97
39
10
26
36
18
38
64
37
33
9
20
13
71
39
29
24
10
34
71
82
20
53
58
6
13
38
62
36
6
60
10
9
70
13
35
30
9
17
5
71
75
42
71
90
57
71
85
65
26
4
59
49
71
55
70
55
44
4
21
79
69
13
26
3
27
54
13
4
14
35
71
71
1
67
30
16
54
15
50
10
2
9
71
1
7
44
4
1
1
2
54
15
6
2
33
10
8
16
18
46
29
50
3
71
67
1
17
76
69
71
5
5
10
7
37
71
71
1
17
61
17
52
6
66
26
93
42
13
25
7
2
41
10
15
20
52
29
22
29
63
71
55
66
71
71
71
9
71
17
41
17
26
12
38
3
22
8
53
34
10
20
25
1
23
51
30
6
1
1
3
71
9
16
11
8
71
32
67
42
14
4
21
36
5
71
1
27
3
3
39
17
71
17
23
5
61
6
67
6
29
14
35
57
58
65
15
3
25
20
17
23
15
15
7
4
55
32
5
66
22
6
5
33
71
30
18
50
71
67
12
27
2
18
5
3
32
18
35
15
44
42
6
45
71
69
46
42
8
46
6
16
24
65
38
3
8
38
2
18
25
49
78
71
37
71
20
6
44
64
20
33
11
58
1
71
20
30
39
22
3
19
7
2
27
17
20
10
71
46
13
66
94
71
12
5
59
13
8
20
1
42
35
46
21
8
50
13
2
6
2
17
69
10
42
9
9
27
71
38
41
30
26
64
24
60
11
1
1
15
22
52
67
42
42
71
45
1
38
21
22
3
46
14
5
45
26
16
34
12
1
30
61
50
1
1
26
1
1
65
71
43
39
45
71
2
32
20
14
6
50
25
4
23
61
10
12
39
4
23
25
7
6
29
12
3
57
24
49
4
13
21
4
71
19
25
1
16
23
30
13
66
90
28
1
22
62
78
68
1
17
12
29
57
71
2
22
2
1
8
11
46
4
7
1
39
23
85
66
18
1
12
8
35
59
15
71
61
30
15
46
12
71
5
62
51
71
10
25
36
29
3
1
30
50
11
5
40
30
34
71
66
6
33
1
20
2
71
40
18
19
15
71
71
34
71
1
39
57
18
99
11
2
13
86
12
7
14
71
71
67
13
51
2
2
49
4
71
29
12
17
15
1
16
71
15
10
20
71
71
32
45
5
34
32
71
69
8
11
6
71
24
71
71
36
52
5
24
36
12
52
14
86
45
67
74
60
66
48
14
19
53
20
6
33
37
10
22
11
71
8
58
13
92
4
6
71
22
69
71
24
71
71
60
71
13
17
7
47
9
71
14
71
52
34
71
71
71
62
94
14
54
10
22
30
6
44
16
3
15
55
17
23
71
6
1
72
3
66
31
70
53
50
27
54
19
71
71
5
1
2
62
4
5
26
52
27
51
55
11
15
8
1
35
1
62
60
71
71
71
34
41
35
29
4
67
4
71
3
71
36
18
35
7
47
87
8
5
19
71
13
14
11
31
71
8
57
33
43
71
71
23
37
71
13
68
19
71
20
11
35
44
9
71
16
5
47
15
25
5
1
71
71
20
7
6
82
19
71
6
71
71
58
25
71
13
52
71
56
77
10
3
11
34
60
7
71
71
46
4
7
67
68
38
21
71
71
71
71
49
71
19
35
16
69
22
3
71
4
27
32
23
70
17
3
1
1
3
1
1
1
1
2
1
1
2
3
1
1
1
1
1
1
2
0
3
1
1
1
1
1
1
1
1
1
71
1
1
1
2
1
1
1
1
1
1
1
2
1
1
2
1
2
1
6
1
1
1
1
1
1
0
0
1
3
4
1
1
2
1
1
1
1
1
2
1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
0
1
1
1
1
1
1
1
1
1
1
1
1
1
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
13
3
2
15
1
3
3
10
71
28
3
2
1
1
1
1
1
3
1
1
1
1
1
1
33
34
1
1
32
39
7
2
1
13
0
0
8
40
1
1
1
2
38
19
1
1
1
1
3
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
2
1
1
1
1
1
2
1
1
1
1
1
1
1
1
71
9
51
0
0
0
0
0
0
0
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
4
1
1
1
1
1
1
1
1
1
1
1
71
19
19
1
1
1
3
1
4
3
1
3
1
1
1
1
1
1
1
1
43
29
42
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
3
1
10
2
2
3
24
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
43
4
6
20
71
8
2
11
32
28
61
2
1
1
1
2
1
1
2
1
1
12
1
10
2
2
12
1
3
2
1
4
20
1
1
1
1
55
68
71
1
70
2
2
6
84
41
3
1
16
10
7
12
7
7
51
25
0
1
1
64
7
5
23
20
9
28
89
49
32
8
2
13
14
16
4
2
4
2
1
9
27
4
1
20
51
10
4
1
1
1
1
50
3
11
1
2
18
8
26
2
3
2
1
14
3
3
1
15
11
18
1
3
1
15
1
2
1
3
15
1
4
20
5
79
26
9
1
1
1
1
2
3
4
4
46
7
20
66
67
11
1
3
3
38
15
19
16
2
1
2
1
71
4
1
5
10
0
4
2
1
4
1
34
7
13
19
2
28
13
1
1
4
1
1
2
1
1
69
3
2
33
36
12
15
36
41
70
11
3
3
68
67
7
1
4
2
43
30
28
2
2
2
4
2
3
3
1
1
9
28
36
16
0
38
3
38
70
59
77
27
21
8
2
2
7
41
71
23
26
2
1
1
2
1
8
2
3
7
3
3
3
3
77
15
40
31
76
51
11
3
25
8
4
6
3
1
1
3
14
4
38
65
45
23
11
14
29
38
18
71
16
28
55
41
95
21
15
5
6
11
26
24
1
1
1
4
1
1
1
70
23
13
15
48
26
45
5
1
45
24
83
5
4
5
16
1
2
9
8
9
22
1
68
63
33
22
2
8
5
3
15
14
20
11
4
8
61
5
12
5
24
5
71
1
1
1
71
79
71
22
44
31
8
1
1
11
4
4
1
3
9
14
45
32
6
2
5
29
11
71
7
1
7
69
18
14
58
3
23
7
35
32
2
11
5
6
12
10
23
2
1
63
16
5
37
5
6
16
73
2
3
71
75
71
1
1
4
4
1
16
1
13
31
10
3
1
4
4
71
6
8
3
7
3
16
11
71
71
43
12
1
10
13
4
14
11
91
40
31
62
5
6
29
18
9
1
61
52
7
37
31
57
29
2
34
53
62
2
24
6
15
26
12
32
15
14
7
7
32
1
6
7
6
7
24
6
57
5
9
2
6
71
49
31
2
15
35
6
20
19
19
33
1
1
1
1
61
21
3
57
13
25
2
3
17
35
17
6
71
71
5
43
25
5
1
8
38
25
71
58
19
68
36
1
57
71
65
43
71
71
4
2
17
1
56
8
1
14
4
10
54
28
50
14
36
14
5
10
17
48
71
71
10
71
22
71
1
71
71
5
13
7
1
3
2
5
2
1
1
67
75
26
12
42
29
9
12
24
91
79
44
62
69
24
2
1
12
62
1
2
10
13
10
1
7
0
71
60
40
24
52
29
7
71
50
44
21
71
1
1
19
5
71
40
22
97
5
39
58
68
3
2
1
11
6
71
76
21
87
71
61
66
7
5
10
1
25
90
64
21
64
24
6
42
4
5
13
71
10
13
6
35
11
64
27
20
6
71
37
16
10
36
4
1
4
1
1
5
8
51
91
71
30
11
13
14
52
27
3
40
43
1
5
15
9
78
5
2
79
55
4
7
4
8
2
71
62
59
1
20
13
46
9
11
8
29
71
15
20
97
71
71
26
2
8
20
14
9
71
24
1
2
0
10
11
4
71
12
59
5
65
69
3
34
20
2
68
63
2
41
71
9
56
71
71
37
9
18
23
83
66
5
94
7
6
11
4
43
12
14
71
74
1
3
18
3
24
15
24
14
5
3
26
13
1
5
1
1
1
1
2
95
54
7
3
71
2
48
9
62
20
10
1
9
27
71
71
29
71
66
37
71
67
45
32
2
1
3
1
1
15
3
7
23
66
41
26
71
56
32
1
71
1
1
3
7
70
25
25
55
38
1
12
7
32
31
7
3
71
43
12
3
1
1
3
1
16
8
0
10
27
8
71
2
40
50
71
26
13
9
9
4
3
9
50
23
12
40
2
8
52
71
71
12
62
22
71
16
60
11
56
10
57
71
66
79
16
71
1
52
3
8
17
39
3
1
63
11
17
84
19
57
71
71
16
19
52
33
58
8
33
11
60
65
71
2
1
3
1
1
2
71
71
10
1
11
15
5
5
71
9
41
3
1
1
15
1
8
25
7
1
19
26
15
11
43
13
22
13
1
16
42
19
20
65
48
18
71
6
2
1
5
69
42
18
68
64
64
3
71
91
28
71
17
1
23
53
3
3
6
5
11
34
4
8
12
58
9
1
45
59
81
85
12
70
48
26
13
4
71
89
40
31
10
71
30
14
3
54
4
66
6
19
3
61
96
5
28
20
71
3
3
87
71
2
44
71
46
92
66
3
1
10
71
6
38
71
94
25
12
49
7
47
30
16
62
71
39
18
7
6
24
81
7
1
47
71
80
1
30
43
18
29
71
1
34
6
57
2
37
6
1
52
71
17
14
29
5
22
2
2
7
20
16
40
1
65
26
71
56
28
69
11
71
10
11
33
3
1
18
71
4
4
38
96
35
38
71
71
1
1
4
30
71
32
10
3
52
14
9
71
16
41
66
26
26
55
71
30
23
6
13
25
71
62
6
38
71
22
45
30
23
50
55
64
92
26
71
62
45
20
71
4
11
7
2
99
12
3
55
87
71
1
27
13
11
19
71
14
30
6
71
68
52
69
1
50
21
20
71
9
71
88
64
59
45
2
64
1
18
11
1
65
25
71
49
4
29
52
19
11
71
14
69
2
71
93
16
20
71
53
20
28
71
71
38
10
15
62
9
17
65
15
16
5
46
37
16
67
46
4
83
23
27
74
71
71
74
71
8
16
71
36
73
71
35
32
73
8
43
45
5
2
59
71
70
8
31
24
71
25
71
71
20
48
1
27
15
5
11
18
11
42
37
32
14
14
71
18
5
22
26
3
35
49
65
62
25
62
1
6
19
71
45
71
47
8
12
3
9
71
8
6
5
3
2
44
71
71
68
3
62
71
4
80
12
44
13
2
25
15
56
71
2
61
71
17
71
71
5
2
10
1
71
9
8
71
38
35
57
67
48
71
71
44
13
9
12
42
80
12
46
21
71
38
37
2
61
29
71
63
1
71
89
0
42
81
71
66
42
16
70
21
34
26
11
11
13
19
71
4
23
55
71
71
16
71
30
13
23
7
7
51
69
71
71
43
40
24
28
2
4
71
71
48
69
2
8
65
71
58
10
14
20
71
1
9
59
13
44
71
35
1
60
8
38
17
14
33
20
56
71
71
28
71
56
24
29
71
35
67
31
10
71
71
15
30
58
10
71
40
1
18
1
71
8
9
10
6
21
39
15
3
37
32
71
7
13
2
27
5
70
5
21
71
64
15
10
79
5
26
4
11
17
23
71
71
9
73
5
29
24
71
58
4
56
17
42
29
5
71
71
12
68
7
71
71
43
7
65
47
50
38
42
71
39
10
18
71
63
7
8
34
32
25
71
39
71
11
52
3
15
8
3
72
55
5
54
71
56
30
28
77
42
71
28
63
4
47
1
24
71
71
35
25
23
33
7
46
53
30
41
8
63
71
34
3
12
1
28
47
71
32
1
71
70
1
20
8
10
72
71
5
34
8
4
57
38
27
6
46
27
61
22
62
26
18
5
11
45
24
29
32
46
67
22
22
71
71
7
22
71
11
71
14
8
71
77
4
71
12
6
71
71
71
71
71
71
18
17
60
12
7
71
39
49
69
11
97
16
71
78
7
17
28
16
84
71
71
1
10
69
65
67
7
71
82
71
10
20
71
4
36
2
71
27
71
38
75
4
29
35
66
68
4
21
47
13
4
35
18
13
68
71
11
6
1
1
51
6
28
2
25
26
71
1
55
4
47
29
5
40
12
20
11
18
39
36
30
40
22
14
5
42
83
1
51
20
61
35
57
71
9
53
65
49
7
71
4
72
71
12
28
47
75
5
29
3
23
6
71
70
28
71
9
4
13
6
46
22
71
8
7
71
52
12
3
71
82
63
6
67
71
26
9
35
3
35
71
71
27
59
31
11
17
1
25
29
11
54
24
17
60
60
6
39
49
14
21
4
38
4
71
51
45
29
6
33
8
71
12
1
17
49
52
43
36
32
91
45
8
9
7
35
65
64
53
3
13
51
6
11
30
56
37
2
11
